modelId,since-create,since-last-model-update,has-license,what-license,what-library,what-task,num-commit,num-discussion,model-size,num-update,update-interval,since-last-update,num-update-contributor,isEnglish,num-code-block,num-inline-code,num-list,num-link,num-img,num-table,num-emoji,num-heading,num-word,has-description,has-uses,has-limitations-and-bias,has-training,has-evaluation,quality
harisumant/q-FrozenLake-v1-4x4-noSlippery,0.567234413,0.880803753,-1.252793489,-0.810340341,-1.584000031,0.416565117,-0.388971676,-0.121623863,-0.214127239,-0.206569624,0.251261836,0.732980165,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
bartelds/gos-gpum-cp0_adp0_96m_5e-4_cp-11000,0.552882796,0.859312298,-1.252793489,-0.810340341,0.299298984,-0.950937518,-0.16081108,-0.121623863,-0.173522238,-0.206569624,0.24111417,0.713329918,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.346881995,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
alphahg/pko-t5-small-finetuned-paper-4564652,0.542119083,0.850715716,0.798216154,0.237648627,0.299298984,1.237066698,-0.274891378,-0.042557921,-0.201817834,-0.358147335,1.392874278,0.705469819,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.901862266,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.278813974,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
gokuls/mobilebert_sa_GLUE_Experiment_logit_kd_stsb,0.53135537,0.837820842,0.798216154,-0.461010685,0.20743074,0.55331538,0.295510113,-0.121623863,-0.210950147,-0.206569624,0.225892671,0.69367967,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.189191081,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
stablediffusionapi/samdoesarts-ultmerge,0.520591658,-0.112101471,0.798216154,1.052751158,-1.354329419,0.963566171,-0.331931527,-0.042557921,0.138584915,-0.358147335,0.25633567,-0.174861281,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.076023159,-0.057377764,-0.486313316,-0.136523566,-0.594533146,-0.160829406,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Antiraedus/poca-SoccerTwos,0.509827945,0.812031096,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.34720978,0.670099373,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
BobMcDear/davit_small_224,0.506240041,0.803434514,-1.252793489,-0.810340341,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127239,-0.358147335,1.337062114,0.662239273,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.382050472,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
mjaydenkim/autotrain-ma-detection-test-3372892714,0.495476328,0.794837932,-1.252793489,-0.810340341,0.299298984,0.55331538,-0.446011826,-0.121623863,-0.200034596,-0.358147335,1.326914448,0.654379174,-0.260176026,0.202999486,0.113130999,-0.326488017,0.016980226,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.307175649,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
fathyshalab/domain_transfer_clinic_credit_cards-massive_takeaway-roberta-large-v1-2-86,0.484712615,0.781943059,0.798216154,-0.461010685,0.712706085,0.55331538,-0.446011826,-0.121623863,-0.168388905,-0.358147335,1.311692949,0.642589026,-0.260176026,0.202999486,0.376987298,-0.326488017,-0.546126526,-0.278930039,-0.100524931,-0.486313316,0.089425917,-0.497805066,-0.214149355,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
av3006/q-Taxi-v3,0.473948902,0.769048186,-1.252793489,-0.810340341,-1.584000031,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.296471449,0.630798877,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
clarin-knext/herbert-large-poquad,0.466773093,-0.649387847,0.798216154,0.703421502,0.299298984,0.279814853,-0.388971676,-0.121623863,-0.16855872,-0.206569624,0.180228173,-0.666117475,-0.260176026,-4.926120854,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.365033467,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
kmilo/xlm-roberta-base-finetuned-panx-all,0.456009381,0.747556731,0.798216154,1.634967251,0.299298984,1.373816961,-0.388971676,-0.121623863,-0.178416537,-0.358147335,1.271102284,0.611148629,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.272007172,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
cleanrl/Venture-v5-cleanba_ppo_envpool_impala_atari_wrapper_naturecnn-seed1,0.448833572,0.738960149,-1.252793489,-0.810340341,-1.446197664,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.260954618,0.60328853,-0.260176026,0.202999486,0.376987298,-0.155223022,-0.70701417,-0.211294412,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.176711944,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
Theju/M12_SID_1,0.438069859,0.726065276,0.798216154,-0.461010685,0.299298984,-0.950937518,-0.331931527,-0.121623863,-0.173523025,-0.358147335,1.245733119,0.591498382,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.110892746,-0.308310116,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
qgallouedec/sac-ReacherBulletEnv-v0-2486589044,0.430894051,0.717468694,-1.252793489,-0.810340341,0.80457433,0.416565117,-0.446011826,-0.121623863,-0.213948784,-0.358147335,1.235585453,0.583638282,-0.260176026,0.202999486,0.904699896,-0.155223022,-0.70701417,-0.211294412,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.171039609,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
adam1brownell/u5_snowball,0.427306146,0.713170403,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.230511619,0.579708233,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
inigo99/kangaroo-detector,0.420130338,0.683082366,-1.252793489,-0.810340341,-1.078724685,-1.361188309,-0.217851229,-0.121623863,-0.213248986,-0.358147335,1.210216287,0.563988035,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.465682704,-0.211294412,-0.100524931,-0.486313316,0.541324882,-0.207620826,-0.29923438,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
bleedchocolate/abOCR,0.412954529,0.691678948,-1.252793489,-0.810340341,0.20743074,-1.361188309,-0.16081108,-0.121623863,-0.164590587,-0.358147335,1.210216287,0.563988035,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.258311691,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.308310116,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
quasmati/gradio,0.405778721,0.687380657,0.798216154,0.354091846,-1.584000031,-1.361188309,-0.446011826,-0.121623863,-0.214127239,-0.206569624,0.139637509,0.556127936,-0.260176026,-4.926120854,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.389991741,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Kittitouch/poca-SoccerTwos,0.395015008,0.674485784,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.184847122,0.544337787,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
BobMcDear/vit_base_clip_patch16_clip_openai_ft_in1k_384,0.387839199,0.665889202,-1.252793489,-0.810340341,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127239,-0.358147335,1.174699456,0.536477688,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.382050472,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
KarosY/lianjia_2l_325per200_1e-3,0.377075486,0.652994329,0.798216154,1.052751158,-1.262461175,0.963566171,-0.446011826,-0.121623863,-0.214017366,-0.358147335,1.159477956,0.524687539,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,0.072063739,-0.486313316,-0.136523566,-0.691261226,-0.361630066,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
scvi-tools/tabula-sapiens-spleen-stereoscope,0.373487582,-0.529035699,0.798216154,0.237648627,0.574903718,-1.361188309,0.238469964,-0.121623863,-0.214127239,0.096585797,-0.408336463,-0.556076088,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,-0.346565666,-0.100524931,1.694902624,-0.136523566,-0.304348906,-0.240242096,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
timm/focalnet_small_srf.ms_in1k,0.362723869,-0.778336578,0.798216154,1.634967251,-0.068173994,-0.403936464,-0.388971676,-0.121623863,-0.201278655,-0.206569624,0.10919451,-0.784018962,-0.260176026,0.202999486,0.904699896,-0.326488017,0.097424048,-0.143658785,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.055323975,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
vocabtrimmer/xlm-roberta-base-trimmed-es-60000-tweet-sentiment-es,0.355548061,0.592818255,-1.252793489,-0.810340341,0.299298984,0.55331538,-0.16081108,-0.121623863,-0.197120639,-0.206569624,0.099046844,0.469666845,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.70701417,-0.143658785,-0.100524931,0.604294654,-0.136523566,-0.691261226,-0.344613061,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,0
YoungBeauty/output,0.351960156,0.622906292,0.798216154,1.634967251,0.20743074,1.373816961,-0.388971676,-0.121623863,-0.178416635,-0.358147335,1.123961125,0.497177192,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.272007172,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
keras-dreambooth/monkey_island_style,0.344784348,0.601414837,0.798216154,-0.461010685,-0.803119951,0.963566171,0.010309367,-0.121623863,-0.214127239,0.399741218,-0.58592062,0.477526944,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.143658785,0.072063739,0.604294654,-0.136523566,-0.304348906,-0.198266817,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
cleanrl/WizardOfWor-v5-cleanba_impala_envpool_machado_atari_wrapper_a0_l1_d4-seed3,0.337608539,0.605713128,-1.252793489,-0.810340341,-1.446197664,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.103665793,0.481456994,-0.260176026,0.202999486,0.376987298,-0.155223022,-0.70701417,-0.211294412,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.178980878,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
joshnielsen876/LKD_Experience_CV5,0.330432731,0.597116546,0.798216154,-0.461010685,0.20743074,0.55331538,0.295510113,-0.121623863,-0.205509034,-0.358147335,1.093518126,0.473596895,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.227762959,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
GGunjan/SnowballTarget-v1-ppo,0.323256922,0.588519964,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,1.08337046,0.465736796,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
wiorz/legal_long_legal_test_sm,0.312493209,0.5713268,-1.252793489,-0.810340341,0.20743074,0.55331538,2.976397121,-0.042557921,-0.194991743,-0.358147335,1.063075128,0.450016598,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.901862266,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.043979305,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
Seyfelislem/afrispeech_large_A100,0.305317401,-0.572018609,-1.252793489,-0.810340341,0.20743074,-0.950937518,0.010309367,0.036508021,-0.015493705,0.096585797,-0.763504778,-0.595376583,1.439939732,0.202999486,-0.414581599,-0.326488017,0.499643157,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.304348906,-0.320789254,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
pritam1984314/bloom-1b7-lora-linkedin-headline,0.298141592,-0.27973482,-1.252793489,-0.810340341,-0.527515217,-1.361188309,0.352550262,-0.121623863,-0.213721821,0.70289664,-0.677249616,-0.328133214,-0.260176026,0.202999486,-0.414581599,-0.155223022,1.384525196,-0.278930039,-0.100524931,-0.486313316,-0.136523566,2.887677732,-0.030365701,-1.852767805,1.173105088,-0.242196651,1.173105088,-0.580396994,0
approach0/backbone-cocomae-600,2.153088105,0.545537054,0.798216154,1.634967251,0.20743074,-0.540686728,0.637751007,-0.042557921,-0.199854964,1.763940614,-0.621437452,0.4264363,-0.260176026,0.202999486,-0.1507253,2.927546872,-0.304795061,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.191460015,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
amalik27/bert_human,0.276614167,0.52834389,0.798216154,-0.461010685,0.20743074,0.55331538,-0.103770931,-0.121623863,-0.200034481,-0.358147335,1.012336797,0.410716102,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.251586766,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
jjglilleberg/bert-finetuned-ner-nbci-disease,0.269438358,0.524045599,0.798216154,-0.461010685,-0.803119951,1.373816961,-0.217851229,-0.121623863,-0.214127239,0.248163508,-0.540256123,0.406786053,-0.260176026,0.202999486,-0.414581599,-0.326488017,1.706300483,-0.278930039,-0.100524931,0.604294654,-0.136523566,-0.110892746,-0.244779964,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
liuyanchen1015/pfadapter-FLAN-T5-base-negative_concord_lr0.001,0.258674645,0.511150726,-1.252793489,-0.810340341,-1.492131786,-1.361188309,-0.446011826,-0.121623863,-0.210720324,-0.358147335,0.992041465,0.394995904,-0.260176026,0.202999486,0.113130999,0.187306966,-0.70701417,-0.143658785,-0.100524931,-0.486313316,-0.136523566,-0.304348906,-0.306041182,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
degaga/spec_kie,0.247910932,0.498255853,0.798216154,1.634967251,0.20743074,-1.361188309,2.177835033,-0.121623863,-0.188090415,-0.206569624,0.028013181,0.383205755,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.389991741,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
radergyro/gettojourney,0.237147219,0.48536098,0.798216154,1.052751158,-1.354329419,0.963566171,-0.388971676,-0.121623863,0.138584914,-0.054991913,-0.296712135,0.371415607,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.362764533,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
pnparam/torgo_run4,0.229971411,0.476764398,0.798216154,-0.461010685,0.299298984,-0.950937518,-0.331931527,-0.121623863,-0.173521965,-0.358147335,0.9514508,0.363555507,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.110892746,-0.308310116,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
Pranjalya/ppo-SnowballTarget,0.222795602,0.468167816,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,0.941303134,0.355695408,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
lmeninato/mt5-small-codesearchnet-python3,0.21203189,0.455272943,0.798216154,-0.461010685,0.20743074,1.237066698,-0.503051975,-0.121623863,-0.175493189,-0.358147335,0.926081635,0.34390526,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.6605308,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.230031893,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
elaunlu/bert-base-uncased-finetuned-cola,0.201268177,0.433781487,0.798216154,-0.461010685,0.20743074,0.55331538,1.379272946,-0.042557921,-0.200034477,0.399741218,-0.621437452,0.324255012,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.281082908,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
NightOcean/naruto-blip-captions,0.190504464,0.429483196,0.798216154,1.052751158,-1.262461175,0.963566171,-0.446011826,-0.121623863,-0.209254073,-0.358147335,0.895638637,0.320324962,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,0.072063739,-0.486313316,-0.136523566,-0.691261226,-0.361630066,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Chetna19/m_bert_base_qa_model,0.183328655,0.420886614,0.798216154,0.237648627,0.20743074,0.279814853,-0.388971676,-0.121623863,-0.200261339,-0.358147335,0.885490971,0.312464863,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.258311691,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.235704228,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
Oscarshih/long-t5-base-SQA,0.172564942,0.407991741,-1.252793489,-0.810340341,0.299298984,1.237066698,-0.331931527,-0.042557921,-0.180443864,-0.358147335,0.870269471,0.300674715,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.317385852,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
asenella/mmnist_MVTCAEconfig2_seed_2_ratio_02_c,0.16180123,0.395096868,0.798216154,-0.461010685,-1.584000031,-1.361188309,-0.446011826,-0.121623863,-0.214127239,-0.358147335,0.855047972,0.288884566,-0.260176026,0.202999486,-0.1507253,-0.155223022,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.361630066,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
MayIBorn/ft-sd15-portrait,0.151037517,0.382201995,0.798216154,1.052751158,-1.262461175,0.963566171,-0.446011826,-0.121623863,-0.211960176,-0.358147335,0.839826473,0.277094417,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,0.072063739,-0.486313316,-0.136523566,-0.691261226,-0.289024177,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
stillerman/jason-expert-uspto-1.5k-preeval,0.143861708,0.373605413,0.798216154,-0.461010685,0.299298984,0.690065644,-0.217851229,-0.121623863,-0.081751345,-0.358147335,0.829678807,0.269234318,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.300368847,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
